id,name,recipe_url
3145,Topolobampo Cocktail,/cocktail/topolobampo-cocktail
3146,Tough as Nails,/cocktail/tough-nails
3147,Towncar,/cocktail/towncar
3148,Trading Partners,/cocktail/trading-partners
3149,Trainspotter,/cocktail/trainspotter
3150,Trampled Rose,/cocktail/trampled-rose
3151,Trans-Pacific,/cocktail/trans-pacific
3152,Trash Polka,/cocktail/trash-polka
3153,Treasure Chest,/cocktail/treasure-chest
3154,Tree Fort,/cocktail/tree-fort
3155,Trans-Europe Express,/cocktail/trans-europe-express
3156,Transatlantic Giant,/cocktail/transatlantic-giant
3157,Traveling Scotsman,/cocktail/traveling-scotsman
3158,The Treasury Banana Daiquiri,/cocktail/treasury-banana-daiquiri
3159,The Trembler,/cocktail/trembler
3160,Tres Sangres,/cocktail/tres-sangres
3161,Tribe of the Horned Heart,/cocktail/tribe-horned-heart
3162,Trinidad Sour,/cocktail/trinidad-sour
3163,Tristam Shandy,/cocktail/tristam-shandy
3164,Trophy Room Cocktail,/cocktail/trophy-room-cocktail
3165,Trial By Fire,/cocktail/trial-fire
3166,Trident,/cocktail/trident
3167,Triple Crown,/cocktail/triple-crown
3168,Troisième Rail,/cocktail/troisieme-rail
3169,Tropic of Capricorn,/cocktail/tropic-capricorn
3170,Tropical Caipirinha,/cocktail/tropical-caipirinha
3171,Tropical White Negroni,/cocktail/tropical-white-negroni
3172,The Turkey Hill,/cocktail/turkey-hill
3173,Turkish Delight Negroni,/cocktail/turkish-delight-negroni
3174,Turnbuckle,/cocktail/turnbuckle
3175,Tropical Popsicle,/cocktail/tropical-popsicle
3176,Tropicale Nuvole,/cocktail/tropicale-nuvole
3177,Turkish Coffee,/cocktail/turkish-coffee
3178,Turn of the Century,/cocktail/turn-century
3179,Tuscan Mule,/cocktail/tuscan-mule
3180,Tuscan Toucan,/cocktail/tuscan-toucan
3181,Twice Smitten,/cocktail/twice-smitten
3182,Two Birds,/cocktail/two-birds
3183,Two Graves,/cocktail/two-graves
3184,Two Islands,/cocktail/two-islands
3185,(Twice) Improved Whiskey Sour,/cocktail/twice-improved-whiskey-sour
3186,Two Apples,/cocktail/two-apples
3187,Two Blushing Pilgrims,/cocktail/two-blushing-pilgrims
3188,Two Hits,/cocktail/two-hits
3189,Uffizi,/cocktail/uffizi
3190,Ultimatum,/cocktail/ultimatum
3191,Ulysses,/cocktail/ulysses
3192,Umeshu Spritz,/cocktail/umeshu-spritz
3193,Un Poivron en Vacances (Mr Pepper on Holiday),/cocktail/un-poivron-en-vacances-mr-pepper-holiday
3194,Under the Peruvian Sun,/cocktail/under-peruvian-sun
3195,Último de los Oaxaqueño,/cocktail/ultimo-de-los-oaxaqueno
3196,Ume Klug,/cocktail/ume-klug
3197,Un Café Va Bene,/cocktail/un-cafe-va-bene
3198,The Undead Gentleman,/cocktail/undead-gentleman
3199,Under the Volcano,/cocktail/under-volcano
3200,Undercover Angel,/cocktail/undercover-angel
3201,"Uno, Dos, Tres",/cocktail/uno-dos-tres
3202,Untitled,/cocktail/untitled
3203,Unusual sour,/cocktail/unusual-sour
3204,Upped Ante,/cocktail/upped-ante
3205,Unknown & Disguised,/cocktail/unknown-disguised
3206,The Unstrung Harp,/cocktail/unstrung-harp
3207,Unusual Negroni,/cocktail/unusual-negroni
3208,The Upgraded Paloma,/cocktail/upgraded-paloma
3209,The Upstart,/cocktail/upstart
3210,The Urban Prairie,/cocktail/urban-prairie
3211,Urbano,/cocktail/urbano
3212,Us and Them,/cocktail/us-and-them
3213,Use for Sibilla,/cocktail/use-sibilla
3214,Vagabond,/cocktail/vagabond
3215,VALENCIA COBBLER,/cocktail/valencia-cobbler
3216,Valentino,/cocktail/valentino
3217,Vampari,/cocktail/vampari
3218,Van Buren,/cocktail/van-buren
3219,Van Zo Post,/cocktail/van-zo-post
3220,Vaquero,/cocktail/vaquero
3221,Varnish Shamrock,/cocktail/varnish-shamrock
3222,Vatican City,/cocktail/vatican-city
3223,Velho Tomas,/cocktail/velho-tomas
3224,Velvet Fog,/cocktail/velvet-fog
3225,Variable High Cloudiness and Gusty Winds,/cocktail/variable-high-cloudiness-and-gusty-winds
3226,Vaseline,/cocktail/vaseline
3227,Vaya Con Dios,/cocktail/vaya-con-dios
3228,Velo,/cocktail/velo
3229,The Velvet Smoking Jacket,/cocktail/velvet-smoking-jacket
3230,The Velvet Underground,/cocktail/velvet-underground
3231,Veneto Negroni,/cocktail/veneto-negroni
3232,Veracruz,/cocktail/veracruz
3233,Vernis à Ongle,/cocktail/vernis-ongle
3234,Verte Chaud,/cocktail/verte-chaud
3235,Venetian Spritz,/cocktail/venetian-spritz
3236,Venus and Cupid,/cocktail/venus-and-cupid
3237,Vermouth Cocktail (Hello Stranger),/cocktail/vermouth-cocktail-hello-stranger
3238,Veronica Mars,/cocktail/veronica-mars
3239,Vessel 75,/cocktail/vessel-75
3240,Viale alla Cannella,/cocktail/viale-alla-cannella
3241,The Vicomte's Sidecar,/cocktail/vicomtes-sidecar
3242,Vieux Ananas,/cocktail/vieux-ananas
3243,Vieux Mot,/cocktail/vieux-mot
3244,Viking Funeral,/cocktail/viking-funeral
3245,Vicomte de Mauduit's Cocktail,/cocktail/vicomte-de-mauduits-cocktail
3246,Victorian,/cocktail/victorian
3247,Vieux Carré,/cocktail/vieux-carre
3248,Vieux Pentagone,/cocktail/vieux-pentagone
3249,Viking's Cup,/cocktail/vikings-cup
3250,Villa Riviera,/cocktail/villa-riviera
3251,Violet Sour,/cocktail/violet-sour
3252,Viper Drop,/cocktail/viper-drop
3253,Virgin's Sacrifice,/cocktail/virgins-sacrifice
3254,Viva Alberti,/cocktail/viva-alberti
3255,Violet Hour,/cocktail/violet-hour
3256,Violetta thyme,/cocktail/violetta-thyme
3257,La Virgen,/cocktail/la-virgen
3258,Vital Signs,/cocktail/vital-signs
3259,Vlad the Imbiber,/cocktail/vlad-imbiber
3260,Vlad the Impaler,/cocktail/vlad-impaler
3261,Vodou Bokor,/cocktail/vodou-bokor
3262,Voleur de Roses,/cocktail/voleur-de-roses
3263,Vow of Silence,/cocktail/vow-silence
3264,Vow of Silence (Sichuan Garden II),/cocktail/vow-silence-sichuan-garden-ii
3265,Wabash Cannonball,/cocktail/wabash-cannonball
3266,Waldorf Special (slight variation),/cocktail/waldorf-special-slight-variation
3267,A Walk in the Clouds,/cocktail/walk-clouds
3268,Walker Percy's Mint Julep,/cocktail/walker-percys-mint-julep
3269,Walking Dead,/cocktail/walking-dead
3270,Wall Street Insider,/cocktail/wall-street-insider
3271,Wander Back,/cocktail/wander-back
3272,Ward 2,/cocktail/ward-2
3273,The Warlock's Hat,/cocktail/warlocks-hat
3274,A Warming Sensation,/cocktail/warming-sensation
3275,Walnut Room,/cocktail/walnut-room
3276,Want it dry?,/cocktail/want-it-dry
3277,Warehouse C,/cocktail/warehouse-c
3278,Warm & Spicy Caress,/cocktail/warm-spicy-caress
3279,The Warning Label,/cocktail/warning-label
3280,Washington Heights cocktail,/cocktail/washington-heights-cocktail
3281,Waterloo,/cocktail/waterloo
3282,Watermelon Batida,/cocktail/watermelon-batida
3283,Waterproof Watch,/cocktail/waterproof-watch
3284,Weathered Ax,/cocktail/weathered-ax
3285,Water Lily,/cocktail/water-lily
3286,Waterloo Sunset,/cocktail/waterloo-sunset
3287,Watermelon Shandy,/cocktail/watermelon-shandy
3288,"Wearing Jorts, Grinning Madly",/cocktail/wearing-jorts-grinning-madly
3289,Wedderburn or Bite,/cocktail/wedderburn-or-bite
3290,Wee Paunch,/cocktail/wee-paunch
3291,The Weight,/cocktail/weight
3292,Well-Hung Trellis,/cocktail/well-hung-trellis
3293,West Beach Old Fashioned,/cocktail/west-beach-old-fashioned
3294,Western Passage,/cocktail/western-passage
3295,Weeper's Joy,/cocktail/weepers-joy
3296,Well Deck Clive,/cocktail/well-deck-clive
3297,Wellspring,/cocktail/wellspring
3298,West Coast Cocktail,/cocktail/west-coast-cocktail
3299,The Westie,/cocktail/westie
3300,The Wet Dream,/cocktail/wet-dream
3301,Where the Sun Shines,/cocktail/where-sun-shines
3302,Whiskey Rebellion,/cocktail/whiskey-rebellion
3303,Whiskey Smash,/cocktail/whiskey-smash
3304,Whispering Pines,/cocktail/whispering-pines
3305,What's Kraken?,/cocktail/whats-kraken
3306,Whiskey Business (Dear Irving),/cocktail/whiskey-business-dear-irving
3307,Whiskey Sinister,/cocktail/whiskey-sinister
3308,Whiskey Sour,/cocktail/whiskey-sour
3309,White Light,/cocktail/white-light
3310,White Light / White Heat,/cocktail/white-light-white-heat
3311,White Oak Propeller,/cocktail/white-oak-propeller
3312,Why Don't You Do Right,/cocktail/why-dont-you-do-right
3313,Wibble,/cocktail/wibble
3314,Wigglesworth,/cocktail/wigglesworth
3315,White Negroni Piña Colada,/cocktail/white-negroni-pina-colada
3316,Whoville Sling,/cocktail/whoville-sling
3317,Why Not,/cocktail/why-not
3318,Wicker Sunrise,/cocktail/wicker-sunrise
3319,Wilde Heart,/cocktail/wilde-heart
3320,Willa Brown,/cocktail/willa-brown
3321,Williams Fizz,/cocktail/williams-fizz
3322,Willie Lee,/cocktail/willie-lee
3323,The Winchester,/cocktail/winchester
3324,Windward and Leeward,/cocktail/windward-and-leeward
3325,Williams Christ Superstar,/cocktail/williams-christ-superstar
3326,The Williamsburg,/cocktail/williamsburg-0
3327,Williwaw Swizzle,/cocktail/williwaw-swizzle
3328,Windfall,/cocktail/windfall
3329,Wings,/cocktail/wings
3330,Winter Cap,/cocktail/winter-cap
3331,Winter Is Coming,/cocktail/winter-coming
3332,Winter's Blush,/cocktail/winters-blush
3333,Winter Solace,/cocktail/winter-solace
3334,Winter Sour,/cocktail/winter-sour
3335,Winter in Mayfair,/cocktail/winter-mayfair
3336,Winter Manhattan,/cocktail/winter-manhattan
3337,Winter's Nap / Spring Awakening,/cocktail/winters-nap-spring-awakening
3338,Winter Soldier,/cocktail/winter-soldier
3339,Winter Sun,/cocktail/winter-sun
3340,Wintery Mix,/cocktail/wintery-mix
3341,Wipeout,/cocktail/wipeout
3342,Wisecrack Fizz,/cocktail/wisecrack-fizz
3343,Witches' Blood,/cocktail/witches-blood
3344,Withoutrigger,/cocktail/withoutrigger
3345,Wintry Mix,/cocktail/wintry-mix
3346,Wisconsin County Road Double Y,/cocktail/wisconsin-county-road-double-y
3347,Witch Hazel,/cocktail/witch-hazel
3348,Witches Jelly,/cocktail/witches-jelly
3349,Wooden Shoe,/cocktail/wooden-shoe
3350,Woodsman Sour,/cocktail/woodsman-sour
3351,Working in a Coal Mine,/cocktail/working-coal-mine
3352,World Cup,/cocktail/world-cup
3353,World's Greatest Hotel Nacional,/cocktail/worlds-greatest-hotel-nacional
3354,Would You Artichoke Me? Just A Little?,/cocktail/would-you-artichoke-me-just-little
3355,Woolworth,/cocktail/woolworth
3356,The Works Margarita,/cocktail/works-margarita
3357,World's Fair,/cocktail/worlds-fair
3358,Worldling,/cocktail/worldling
3359,Woxum,/cocktail/woxum
3360,Wray of Light,/cocktail/wray-light
3361,Written Word,/cocktail/written-word
3362,Wry Grin,/cocktail/wry-grin
3363,The Wry Monk,/cocktail/wry-monk
3364,Wry Smile,/cocktail/wry-smile
3365,Wythe Cocktail,/cocktail/wythe-cocktail
3366,xAll My Favorite Bands Are Straight Edgex,/cocktail/xall-my-favorite-bands-are-straight-edgex
3367,Xocula,/cocktail/xocula
3368,Yacht Club,/cocktail/yacht-club
3369,Yakima,/cocktail/yakima
3370,Yale Cocktail,/cocktail/yale-cocktail
3371,Yamabuki Whisky Cocktail,/cocktail/yamabuki-whisky-cocktail
3372,Yellow Bell,/cocktail/yellow-bell
3373,Yellow Raj,/cocktail/yellow-raj
3374,You Can't Catch Me,/cocktail/you-cant-catch-me
3375,Yama Blanca,/cocktail/yama-blanca
3376,Years Of Worry,/cocktail/years-worry
3377,The Yellow Cocktail,/cocktail/yellow-cocktail
3378,"Yesterday, Today and Amaro",/cocktail/yesterday-today-and-amaro
3379,You Look Great When I'm High,/cocktail/you-look-great-when-im-high
3380,You're a Fine Girl,/cocktail/youre-fine-girl
3381,You've Got It,/cocktail/youve-got-it
3382,Your Cover's Blown,/cocktail/your-covers-blown
3383,Ys Street Band,/cocktail/ys-street-band
3384,Yuletidal Wave,/cocktail/yuletidal-wave
3385,You're My Boy Blue,/cocktail/youre-my-boy-blue
3386,Youngstown Tube,/cocktail/youngstown-tube
3387,Your Garden Variety Cocktail,/cocktail/your-garden-variety-cocktail
3388,Yukon Cornelious,/cocktail/yukon-cornelious
3389,Yuletide,/cocktail/yuletide
3390,Yvonne's Toronto,/cocktail/yvonnes-toronto
3391,Zanadu,/cocktail/zanadu
3392,The Zeppelin,/cocktail/zeppelin
3393,Zester Cocktail,/cocktail/zester-cocktail
3394,Zócalo Viejo,/cocktail/zocalo-viejo
3395,Zombie Apocalypse,/cocktail/zombie-apocalypse
3396,Zaya Shipwreck,/cocktail/zaya-shipwreck
3397,Zerlina,/cocktail/zerlina
3398,Zocalo,/cocktail/zocalo
3399,Zombie,/cocktail/zombie
3400,Zombie Count,/cocktail/zombie-count
3401,Zombie Island Punch,/cocktail/zombie-island-punch
3402,Zuzu's Petals,/cocktail/zuzus-petals
3403,Zwack Attack,/cocktail/zwack-attack
3404,Zwei,/cocktail/zwei
